AuthorId_recipe,RecipeId_encoded,AggregatedRating,TotalTimeMinutes
133174,6223,5.0,40.0
37636,1374,5.0,65.0
37636,1200,4.5,25.0
367711,10466,5.0,15.0
3288,2297,5.0,80.0
11176,6618,5.0,12.0
33186,13464,3.0,65.0
68727,4326,5.0,45.0
166642,8247,5.0,17.0
57846,4414,5.0,200.0
42367,3382,5.0,35.0
226849,8141,5.0,35.0
86520,4789,5.0,55.0
1677099,13266,5.0,30.0
1577297,12702,4.5,25.0
80353,4231,5.0,89.0
386585,12252,4.5,155.0
210188,7340,5.0,10.0
65056,4197,4.5,10.0
57042,13241,5.0,75.0
169796,6329,5.0,20.0
89831,3399,5.0,120.0
38532,1237,5.0,22.0
92641,5204,5.0,70.0
226066,7429,5.0,65.0
21399,876,5.0,70.0
296809,6950,4.5,20.0
1535,4540,5.0,10.0
17803,6124,4.5,30.0
58104,10670,5.0,15.0
2009447,13198,5.0,80.0
128473,7032,5.0,55.0
642765,11288,4.5,6.0
1397030,11993,5.0,25.0
56266,2078,5.0,55.0
29300,2783,4.0,50.0
89831,11386,4.5,100.0
67103,2697,4.5,40.0
185105,6606,5.0,375.0
1535,4818,5.0,25.0
642765,11288,4.5,6.0
60646,2898,5.0,50.0
72748,8674,5.0,250.0
721407,13391,4.5,1230.0
1639562,12548,4.0,75.0
485109,9058,5.0,25.0
44684,1823,5.0,160.0
156653,4648,5.0,25.0
196059,5441,5.0,80.0
35893,1060,5.0,25.0
374416,7926,4.5,30.0
226066,6055,5.0,55.0
2799392,13289,4.0,55.0
488454,13056,5.0,30.0
88099,3301,5.0,40.0
91081,3502,5.0,33.0
27643,1444,5.0,55.0
461724,10971,4.5,60.0
1355934,11931,5.0,30.0
37636,4284,5.0,22.0
656809,10169,4.5,23.0
5811,193,5.0,25.0
37036,2690,4.5,85.0
899120,10716,5.0,40.0
48263,3470,4.5,50.0
89831,7684,5.0,5.0
103876,4751,5.0,25.0
25455,9552,5.0,40.0
52543,4409,5.0,30.0
21399,1503,5.0,50.0
24386,1963,5.0,55.0
68526,8625,5.0,12.0
78808,5091,5.0,70.0
177933,9715,5.0,30.0
1762,67,5.0,70.0
89831,3428,5.0,50.0
103876,4751,5.0,25.0
45698,1774,5.0,40.0
725179,12369,5.0,50.0
24386,7594,5.0,32.0
507071,11332,5.0,45.0
145489,9254,5.0,45.0
6651,1122,4.5,150.0
26942,7639,5.0,60.0
89881,3898,5.0,90.0
402057,8063,5.0,55.0
58382,5721,5.0,105.0
27416,3857,5.0,240.0
23728,3899,4.5,28.0
42309,3217,5.0,65.0
1397030,11993,5.0,25.0
23333,4796,5.0,10.0
38182,10367,3.5,12.0
1685802,12711,5.0,30.0
62043,4345,4.5,20.0
448204,9057,4.5,5.0
375357,12695,4.5,12.0
159407,8755,4.0,25.0
47907,5519,5.0,45.0
5060,10771,5.0,195.0
166642,8247,5.0,17.0
45793,1594,5.0,55.0
74558,2905,4.5,70.0
159559,4719,5.0,70.0
156691,4733,5.0,37.0
1534,122,5.0,9.0
38532,1237,5.0,22.0
3288,2048,5.0,27.0
101391,4649,5.0,120.0
272641,6642,4.5,60.0
69838,2891,5.0,80.0
319738,9683,5.0,75.0
71474,2743,5.0,485.0
137911,13432,5.0,25.0
65502,13144,5.0,370.0
45909,2113,5.0,12.0
17721,369,5.0,70.0
89831,7734,5.0,15.0
67103,2697,4.5,40.0
210188,6556,4.5,55.0
27643,824,5.0,23.0
587766,10252,5.0,20.0
144671,5906,5.0,70.0
103224,3722,5.0,10.0
245301,10162,5.0,15.0
82367,3197,5.0,20.0
742802,10281,5.0,45.0
5811,193,5.0,25.0
482376,9296,5.0,25.0
8688,1780,5.0,26.0
437587,9099,4.5,190.0
434380,8316,4.5,30.0
20325,2187,4.5,77.0
5060,3375,4.5,55.0
192957,6708,5.0,70.0
368300,8169,5.0,65.0
454328,8524,5.0,15.0
222870,7167,5.0,47.0
25455,5174,5.0,40.0
979532,13111,4.0,18.0
7308,435,5.0,35.0
445711,8846,5.0,490.0
55225,2521,5.0,25.0
156653,4648,5.0,25.0
66506,6873,5.0,75.0
50441,1948,5.0,120.0
253974,8287,5.0,35.0
20325,2187,4.5,77.0
607540,11166,5.0,80.0
258743,7600,5.0,20.0
210188,6167,5.0,45.0
870705,13091,4.0,35.0
113941,7667,5.0,5.0
774287,10258,4.0,22.0
24386,7130,5.0,95.0
514761,9025,4.5,55.0
8381,226,5.0,35.0
165841,5038,5.0,35.0
70073,4402,5.0,20.0
27678,2412,5.0,30.0
26313,6810,5.0,30.0
136809,6742,4.5,65.0
427781,8238,4.5,30.0
115302,7559,4.5,250.0
24386,3157,5.0,40.0
1267223,11666,5.0,55.0
58931,3888,5.0,50.0
49304,2278,5.0,50.0
146310,5132,4.5,75.0
136645,5265,5.0,200.0
240038,8233,4.5,130.0
132764,5152,5.0,4.0
60716,12404,3.0,20.0
37636,4709,4.5,42.0
115525,4228,5.0,20.0
90947,3281,5.0,70.0
199198,6321,5.0,40.0
945395,12019,4.5,210.0
24386,3029,4.5,30.0
37779,1538,5.0,49.0
64203,3469,5.0,45.0
221734,8832,5.0,20.0
5060,635,5.0,10.0
282793,10006,4.5,44.0
22973,1013,5.0,15.0
286502,8878,5.0,65.0
299011,9891,4.5,140.0
102299,3632,4.5,35.0
29300,2783,4.0,50.0
37305,1290,4.5,27.0
29196,7997,5.0,80.0
58104,5930,5.0,10.0
86764,6966,5.0,55.0
144671,5906,5.0,70.0
427781,8238,4.5,30.0
4291,10071,5.0,50.0
103876,4751,5.0,25.0
89831,7445,5.0,60.0
427781,8238,4.5,30.0
209747,6255,5.0,20.0
27378,852,5.0,60.0
138861,4045,5.0,5.0
18853,2501,5.0,5.0
226066,9584,5.0,35.0
68357,2876,5.0,10.0
89831,11090,4.5,55.0
643504,9667,5.0,70.0
52543,3862,5.0,4.0
27643,723,5.0,40.0
166642,11451,5.0,15.0
350938,12372,5.0,65.0
67103,2697,4.5,40.0
135566,148,5.0,40.0
21399,676,4.5,50.0
481092,9116,5.0,35.0
1218280,11539,5.0,25.0
89831,8952,5.0,65.0
137302,10978,5.0,75.0
2001112113,9350,1.5,188.0
713116,10041,4.5,30.0
31525,4014,4.5,12.0
37305,1260,5.0,75.0
67103,2697,4.5,40.0
179232,9864,5.0,5.0
335149,7460,4.0,40.0
52282,3164,5.0,45.0
125670,4502,5.0,50.0
1445414,12664,4.5,10.0
569482,12354,5.0,15.0
24386,3029,4.5,30.0
569482,12354,5.0,15.0
101823,5120,5.0,30.0
52543,3862,5.0,4.0
5060,530,5.0,84.0
29212,1058,5.0,35.0
41531,4835,4.5,365.0
28604,5810,4.5,40.0
107583,12874,5.0,70.0
194937,5302,5.0,10.0
37449,12263,5.0,25.0
52210,1842,5.0,40.0
89831,4117,5.0,55.0
510313,8948,5.0,105.0
341142,8639,5.0,25.0
351811,7963,4.5,250.0
566626,9558,5.0,520.0
762783,10228,5.0,15.0
205394,5613,5.0,80.0
67103,2697,4.5,40.0
56447,2105,5.0,80.0
28636,10048,5.0,15.0
1535,4892,5.0,130.0
65933,2671,5.0,100.0
171171,5428,5.0,70.0
24386,3157,5.0,40.0
64583,2662,5.0,10.0
60646,2898,5.0,50.0
252156,7066,5.0,60.0
20754,520,5.0,50.0
186979,12185,5.0,44.0
39547,3921,5.0,75.0
84890,3242,5.0,10.0
213983,12939,5.0,35.0
121690,4883,5.0,28.0
874111,13183,5.0,45.0
88497,3868,5.0,75.0
58038,3516,5.0,90.0
24386,4207,5.0,35.0
24386,7245,5.0,25.0
317067,9875,5.0,45.0
685866,9818,5.0,150.0
89831,6075,5.0,30.0
115525,4279,5.0,80.0
61388,2486,5.0,20.0
185105,5840,5.0,50.0
1762,67,5.0,70.0
45681,2698,5.0,50.0
38004,2100,4.0,45.0
16459,481,5.0,40.0
54187,2310,5.0,50.0
1762,67,5.0,70.0
133174,4775,5.0,140.0
34280,1421,5.0,35.0
353579,8997,5.0,185.0
166019,6413,5.0,25.0
5060,974,5.0,255.0
80353,3192,5.0,27.0
25483,812,5.0,22.0
137911,6685,5.0,140.0
154044,3346,5.0,30.0
51756,2103,5.0,900.0
199848,6856,5.0,40.0
1535,9130,5.0,15.0
8688,1134,5.0,50.0
302094,9278,4.5,30.0
496803,11591,4.5,50.0
250553,6385,5.0,490.0
22015,564,5.0,65.0
166019,6413,5.0,25.0
24386,2012,5.0,65.0
74297,2908,5.0,40.0
89831,3849,5.0,120.0
241205,6748,5.0,55.0
317499,7803,4.0,19.0
1762,67,5.0,70.0
41953,2870,5.0,40.0
14386,1714,5.0,17.0
52282,9369,5.0,15.0
89831,3977,5.0,60.0
204670,5451,4.5,105.0
31525,4014,4.5,12.0
57437,8685,5.0,5.0
28201,751,5.0,130.0
254614,6984,5.0,30.0
89831,9549,4.5,17.0
34280,1421,5.0,35.0
57763,2178,4.0,45.0
39547,2237,5.0,15.0
92261,3303,5.0,30.0
80079,3249,5.0,80.0
68715,4141,5.0,30.0
49414,9385,5.0,100.0
88877,3229,5.0,153.0
27643,1931,4.5,42.0
642765,11288,4.5,6.0
166642,8247,5.0,17.0
60575,4131,5.0,75.0
66506,5688,4.0,10.0
22973,955,5.0,20.0
1762,67,5.0,70.0
65486,6674,5.0,25.0
43327,4290,5.0,20.0
28201,695,5.0,50.0
17803,1059,4.5,30.0
539686,12494,5.0,2.0
367382,10849,5.0,50.0
437587,9099,4.5,190.0
151133,4658,3.5,210.0
349172,9222,5.0,75.0
60974,3515,5.0,90.0
126435,8249,5.0,35.0
181661,6871,5.0,170.0
1769067,12690,4.5,375.0
979532,13111,4.0,18.0
1225636,12567,5.0,15.0
1347180,11876,5.0,500.0
35526,139,5.0,3.0
37636,4592,5.0,540.0
106624,4534,5.0,215.0
57846,4415,5.0,200.0
82616,3206,5.0,40.0
317067,10170,5.0,70.0
60901,2312,5.0,5.0
89831,11128,5.0,5.0
439731,9973,4.0,20.0
13933,2316,5.0,260.0
161483,4743,5.0,60.0
133174,4387,5.0,10.0
6381,1577,5.0,40.0
73773,9359,5.0,70.0
13933,2316,5.0,260.0
8688,2859,5.0,495.0
60575,4131,5.0,75.0
134624,4543,4.5,23.0
64667,8650,4.5,510.0
103876,6724,5.0,495.0
13933,2316,5.0,260.0
37779,1402,5.0,150.0
290107,9804,5.0,15.0
89831,7914,4.0,20.0
1634,129,5.0,20.0
24386,3157,5.0,40.0
24386,3157,5.0,40.0
292979,10912,5.0,30.0
21045,5043,4.5,75.0
787060,11203,4.5,20.0
625526,10954,5.0,75.0
37779,3334,5.0,75.0
11511,3137,5.0,20.0
1099264,11670,5.0,50.0
240552,8699,5.0,20.0
199848,5523,5.0,75.0
100856,11733,5.0,25.0
64203,4819,5.0,720.0
200862,6303,4.5,45.0
27416,2751,5.0,30.0
49304,2278,5.0,50.0
8688,4525,5.0,50.0
21752,604,5.0,50.0
367711,10687,5.0,60.0
116195,4047,5.0,90.0
752454,11454,4.5,155.0
24386,3029,4.5,30.0
80353,3009,5.0,145.0
234491,6110,5.0,6.0
24386,5586,4.5,45.0
679759,11143,5.0,40.0
42309,3680,5.0,55.0
464080,10473,5.0,260.0
64667,10438,5.0,315.0
17803,968,4.5,35.0
59461,6804,5.0,27.0
49937,1766,5.0,10.0
13933,2316,5.0,260.0
42309,3680,5.0,55.0
60575,4131,5.0,75.0
395252,8942,4.5,20.0
57787,2198,5.0,60.0
32326,2510,5.0,35.0
203607,5878,4.5,10.0
73836,6058,5.0,30.0
15205,1322,5.0,30.0
43083,3884,4.5,20.0
240552,9599,5.0,30.0
133174,2689,5.0,220.0
41780,1432,5.0,90.0
38532,2820,5.0,31.0
89831,8270,5.0,100.0
57787,2198,5.0,60.0
425105,8566,5.0,45.0
5060,1936,5.0,27.0
89831,11128,5.0,5.0
10404,267,5.0,70.0
31695,1841,4.5,55.0
54678,10179,4.0,130.0
56447,2105,5.0,80.0
206191,5570,5.0,10.0
13933,2316,5.0,260.0
112385,5452,5.0,80.0
134875,4942,5.0,10.0
5060,10771,5.0,195.0
89831,7734,5.0,15.0
129836,7706,5.0,150.0
93637,3343,5.0,15.0
107583,12953,5.0,120.0
27678,2412,5.0,30.0
75218,3195,4.5,30.0
237461,8752,5.0,70.0
2310,2681,5.0,45.0
5060,4876,5.0,185.0
37950,5406,5.0,25.0
49879,4020,5.0,80.0
350938,12451,5.0,12.0
284897,10604,4.5,50.0
24386,3157,5.0,40.0
945395,13297,4.5,10.0
109547,6664,5.0,52.0
237330,6898,5.0,135.0
1723361,12808,4.5,340.0
37449,6678,5.0,50.0
42309,3680,5.0,55.0
8342,215,5.0,100.0
125670,4502,5.0,50.0
599450,10493,5.0,20.0
100800,4784,5.0,3.0
27643,1608,5.0,26.0
32058,10381,5.0,60.0
335149,7460,4.0,40.0
133174,4775,5.0,140.0
28604,4636,4.5,10.0
88099,3301,5.0,40.0
1058797,13295,4.5,195.0
434380,8316,4.5,30.0
133174,6788,5.0,40.0
54716,3366,4.5,35.0
437587,8324,5.0,195.0
89831,8270,5.0,100.0
37036,3891,5.0,225.0
78808,5091,5.0,70.0
5624,195,5.0,30.0
280271,12086,5.0,85.0
1058797,13295,4.5,195.0
86141,3610,4.0,35.0
23302,728,5.0,35.0
335149,7460,4.0,40.0
1555,37,5.0,50.0
80353,4241,5.0,5.0
119445,3927,5.0,184.0
221734,8832,5.0,20.0
827911,11612,4.5,31.0
18742,3923,5.0,75.0
7456,802,4.5,35.0
28201,695,5.0,50.0
6836,958,5.0,250.0
242729,8173,5.0,35.0
725350,11780,4.5,50.0
85322,3495,5.0,65.0
4657,1543,5.0,30.0
28750,791,4.5,60.0
209747,6255,5.0,20.0
89831,9592,5.0,124.0
252409,10452,5.0,70.0
56498,2307,5.0,25.0
60575,4131,5.0,75.0
162304,9984,5.0,30.0
27416,2286,5.0,330.0
212497,12746,5.0,90.0
237461,8752,5.0,70.0
992845,12721,5.0,70.0
178920,5372,5.0,15.0
49304,4718,4.5,40.0
386585,12252,4.5,155.0
20371,1366,4.5,13.0
17803,968,4.5,35.0
42189,244,4.5,10.0
1120293,11507,5.0,17.0
223854,8666,5.0,20.0
9045,535,5.0,35.0
31499,934,5.0,40.0
93006,4218,5.0,25.0
203823,7004,5.0,35.0
11954,460,5.0,5.0
863447,10695,5.0,45.0
1085836,11799,5.0,90.0
284897,8468,5.0,40.0
531272,9080,5.0,35.0
607540,11166,5.0,80.0
35288,1029,5.0,45.0
24386,3157,5.0,40.0
242729,9500,5.0,60.0
243977,9621,5.0,9.0
235355,7472,5.0,60.0
1268187,11663,4.0,20.0
19051,361,5.0,110.0
67103,2697,4.5,40.0
8688,2138,5.0,50.0
25455,720,5.0,180.0
1533,130,5.0,110.0
217657,6826,5.0,750.0
461834,12765,5.0,55.0
28087,11267,5.0,510.0
247940,7085,5.0,40.0
10404,13173,5.0,1470.0
185305,12672,5.0,70.0
50400,2452,4.5,34.0
240552,9599,5.0,30.0
166019,6413,5.0,25.0
166642,12850,5.0,105.0
65502,11511,5.0,40.0
27643,669,5.0,13.0
5536,188,5.0,30.0
268464,10116,4.5,120.0
182358,5943,5.0,17.0
97825,5318,5.0,25.0
67103,2697,4.5,40.0
4470,594,5.0,35.0
386585,12252,4.5,155.0
64698,5246,4.0,40.0
27643,2594,5.0,80.0
27416,3857,5.0,240.0
44172,1553,5.0,15.0
184986,9731,4.5,100.0
20114,1127,5.0,25.0
44172,1553,5.0,15.0
1762,67,5.0,70.0
116326,5195,5.0,5.0
131500,4217,5.0,65.0
26041,787,5.0,180.0
44172,1553,5.0,15.0
172467,8487,4.5,40.0
8688,1780,5.0,26.0
68526,9334,5.0,25.0
35193,1647,5.0,25.0
473343,9490,5.0,165.0
201131,11963,5.0,90.0
367711,10309,5.0,210.0
353379,10810,4.5,30.0
97825,5318,5.0,25.0
129652,5487,4.5,165.0
364449,13134,4.0,22.0
474322,8797,5.0,70.0
329769,10510,5.0,30.0
238972,6400,4.0,35.0
276833,6780,5.0,20.0
36944,1916,5.0,35.0
135063,6461,4.5,40.0
129217,4932,5.0,45.0
240552,9599,5.0,30.0
1762,67,5.0,70.0
27678,748,5.0,38.0
403428,10167,4.5,75.0
75020,4029,5.0,5.0
1762,67,5.0,70.0
343981,7632,5.0,55.0
114370,4333,5.0,15.0
38717,4886,5.0,55.0
8688,1780,5.0,26.0
23302,1706,5.0,45.0
38418,4105,5.0,45.0
76074,4845,5.0,50.0
642765,11288,4.5,6.0
19135,365,5.0,35.0
37636,4015,4.0,8.0
27416,3857,5.0,240.0
21045,5043,4.5,75.0
24386,3029,4.5,30.0
101823,169,4.5,40.0
102058,6739,5.0,135.0
97825,5318,5.0,25.0
97825,5318,5.0,25.0
29196,2684,5.0,50.0
5060,533,5.0,615.0
121185,4685,5.0,5.0
345380,11440,5.0,25.0
175574,12370,4.5,362.0
27643,1607,4.5,550.0
25483,830,4.5,45.0
97895,5039,5.0,25.0
103224,3722,5.0,10.0
841835,11788,5.0,40.0
168319,5315,5.0,155.0
217482,6515,5.0,95.0
89831,3406,5.0,70.0
128447,4531,5.0,28.0
39547,1359,5.0,120.0
386585,12252,4.5,155.0
39547,1359,5.0,120.0
44780,7276,5.0,20.0
22015,2134,5.0,5.0
76074,4845,5.0,50.0
182010,6712,5.0,80.0
129177,5145,5.0,195.0
110210,4786,4.5,40.0
89831,7734,5.0,15.0
217657,5792,5.0,15.0
16827,1208,5.0,10.0
129177,5145,5.0,195.0
2312,524,5.0,25.0
540117,9335,5.0,150.0
53152,1896,5.0,60.0
113941,4972,5.0,65.0
4470,1039,5.0,14.0
83093,8452,4.0,45.0
240038,8233,4.5,130.0
1555,37,5.0,50.0
180567,5167,5.0,75.0
402057,8063,5.0,55.0
929636,10829,4.5,140.0
37036,5319,5.0,140.0
1535,4818,5.0,25.0
27416,3857,5.0,240.0
1555,37,5.0,50.0
126703,4481,5.0,70.0
808869,12481,4.5,30.0
107135,5795,5.0,55.0
266868,6608,5.0,25.0
53152,1896,5.0,60.0
8688,2138,5.0,50.0
166642,8247,5.0,17.0
1015482,11751,5.0,95.0
1361987,13245,4.5,45.0
37036,5325,5.0,55.0
242729,9662,5.0,40.0
148316,6175,5.0,40.0
297076,10565,5.0,20.0
482376,10055,5.0,80.0
240552,9599,5.0,30.0
1677099,13266,5.0,30.0
351811,11857,4.5,20.0
254614,6719,5.0,30.0
37449,10786,5.0,30.0
772912,10761,5.0,365.0
37036,1705,5.0,75.0
27643,960,5.0,45.0
2310,3176,5.0,40.0
642765,11288,4.5,6.0
31316,880,5.0,35.0
461834,8879,5.0,55.0
128473,11754,5.0,150.0
242846,8423,5.0,15.0
17803,424,5.0,50.0
28839,734,5.0,25.0
349172,9222,5.0,75.0
27381,1697,5.0,85.0
35635,1934,5.0,7.0
280271,8470,5.0,29.0
1210365,11729,5.0,25.0
1762,67,5.0,70.0
107583,9702,5.0,5.0
310908,8467,5.0,25.0
1762,67,5.0,70.0
176088,5493,4.5,85.0
396078,12575,5.0,50.0
92261,3303,5.0,30.0
212609,11272,5.0,25.0
115419,3840,5.0,45.0
44684,1823,5.0,160.0
192957,6708,5.0,70.0
314579,7398,5.0,10.0
242729,12409,5.0,80.0
53152,1896,5.0,60.0
41218,7082,5.0,50.0
29229,1099,5.0,60.0
18391,11218,4.5,25.0
240552,9599,5.0,30.0
695933,13237,5.0,140.0
6836,490,4.5,1470.0
240552,9599,5.0,30.0
37636,10864,5.0,120.0
37636,5025,5.0,15.0
37305,1260,5.0,75.0
80353,4229,5.0,80.0
1762,67,5.0,70.0
37449,6931,5.0,70.0
75020,4029,5.0,5.0
64203,4827,5.0,45.0
185065,5158,5.0,8.0
19799,905,5.0,30.0
27643,824,5.0,23.0
210188,6167,5.0,45.0
27643,1117,5.0,22.0
80353,4229,5.0,80.0
482376,11627,5.0,27.0
350938,12522,4.5,20.0
335149,7460,4.0,40.0
230157,8163,5.0,440.0
139238,6491,5.0,80.0
58278,2267,5.0,35.0
38532,1237,5.0,22.0
37779,3334,5.0,75.0
66983,4018,5.0,435.0
104295,3667,5.0,100.0
43642,4808,5.0,65.0
47510,5646,5.0,70.0
59780,115,5.0,360.0
27643,1033,5.0,15.0
2936427,13347,5.0,30.0
2009447,13198,5.0,80.0
251917,10051,4.5,65.0
27643,1444,5.0,55.0
1762,67,5.0,70.0
335149,7460,4.0,40.0
41531,3651,5.0,100.0
518168,9027,5.0,70.0
465911,8905,5.0,35.0
1762,67,5.0,70.0
25455,1036,5.0,80.0
85157,6595,5.0,25.0
71324,309,5.0,17.0
155817,4716,5.0,225.0
140806,4824,4.5,45.0
87023,3323,5.0,33.0
67103,2697,4.5,40.0
47432,1656,4.5,45.0
89831,3428,5.0,50.0
382898,11374,5.0,130.0
295705,7823,4.5,5.0
37950,5406,5.0,25.0
8688,3007,5.0,27.0
334628,8453,5.0,20.0
84196,4136,5.0,5.0
29196,8038,5.0,20.0
58104,13031,5.0,60.0
22015,2134,5.0,5.0
460623,13441,5.0,45.0
121690,9188,5.0,26.0
62191,3105,5.0,140.0
233464,6065,4.0,15.0
22015,1269,5.0,490.0
37636,10121,5.0,100.0
28201,1320,5.0,545.0
52282,2384,4.5,30.0
41578,1583,5.0,20.0
192957,6708,5.0,70.0
262830,10231,4.5,80.0
63128,2937,5.0,120.0
29450,1074,5.0,5.0
66050,2722,5.0,65.0
166642,9341,5.0,30.0
464185,9840,4.5,25.0
340141,11592,4.0,38.0
47559,2868,5.0,65.0
22015,2202,4.5,30.0
324390,8802,5.0,40.0
274666,13009,4.5,30.0
122877,12000,5.0,840.0
21752,1021,5.0,45.0
47559,1889,5.0,60.0
68357,2902,5.0,35.0
205783,5444,5.0,125.0
280271,10003,5.0,70.0
324281,7469,4.0,30.0
801002,10323,4.5,10.0
607066,9855,5.0,60.0
2009447,13198,5.0,80.0
37779,1402,5.0,150.0
25455,1036,5.0,80.0
260451,11214,5.0,45.0
1677099,13266,5.0,30.0
38532,1237,5.0,22.0
166642,8247,5.0,17.0
41480,1877,4.5,45.0
880336,10659,5.0,80.0
52282,9369,5.0,15.0
468146,12552,4.5,31.0
47559,5108,4.5,20.0
37449,12786,5.0,25.0
330064,10079,5.0,30.0
345731,9347,4.0,15.0
80353,3974,5.0,75.0
402057,8063,5.0,55.0
18977,2213,5.0,75.0
168771,7765,5.0,25.0
47559,2670,5.0,95.0
85157,10196,4.5,27.0
191015,9297,5.0,45.0
192957,6708,5.0,70.0
870331,12072,4.5,15.0
1535,4955,5.0,50.0
101732,7733,5.0,490.0
103278,3540,4.5,15.0
469903,11041,5.0,30.0
335149,7460,4.0,40.0
8629,7121,4.5,225.0
17803,968,4.5,35.0
72745,2819,5.0,50.0
1058797,13295,4.5,195.0
238966,12756,5.0,40.0
24386,3934,5.0,35.0
38532,2563,5.0,75.0
57042,12730,4.5,60.0
69838,3049,5.0,34.0
226066,11190,5.0,25.0
790231,10640,4.5,35.0
240552,9599,5.0,30.0
19832,475,5.0,30.0
89831,9079,5.0,210.0
1155210,11362,5.0,145.0
53833,3342,5.0,75.0
196059,5441,5.0,80.0
290107,11226,4.5,50.0
196059,5441,5.0,80.0
27643,824,5.0,23.0
622766,10334,4.5,20.0
75497,6388,4.5,25.0
75020,4029,5.0,5.0
62191,3725,5.0,140.0
74281,12589,5.0,25.0
1555,37,5.0,50.0
68460,3374,5.0,500.0
68526,8814,5.0,40.0
37636,1360,5.0,18.0
156783,9834,4.5,32.0
1762,67,5.0,70.0
172256,8456,5.0,28.0
197027,5370,5.0,25.0
192957,6708,5.0,70.0
67103,8672,5.0,33.0
68460,3188,5.0,45.0
870331,12072,4.5,15.0
195106,7798,5.0,75.0
24386,3029,4.5,30.0
103805,3543,5.0,5.0
1008996,12726,5.0,45.0
59476,6891,5.0,200.0
63526,2428,5.0,45.0
1762,67,5.0,70.0
50969,7522,5.0,15.0
724631,10271,4.0,45.0
247368,6322,5.0,55.0
146047,7324,5.0,80.0
20895,975,4.5,120.0
134043,4361,5.0,85.0
28087,11267,5.0,510.0
56447,2780,5.0,10.0
1572306,12338,5.0,45.0
40135,4436,5.0,20.0
31558,1779,5.0,195.0
642765,11288,4.5,6.0
182010,6635,5.0,300.0
116401,5465,5.0,135.0
51538,2236,5.0,60.0
28671,1506,5.0,740.0
2355251,13196,5.0,35.0
1535,4818,5.0,25.0
37636,3098,4.5,33.0
233464,6065,4.0,15.0
183964,5576,5.0,55.0
989631,11120,5.0,260.0
795588,10548,5.0,5.0
1416245,12042,4.5,20.0
96177,11425,5.0,32.0
83400,5298,5.0,60.0
124847,4060,5.0,160.0
89831,11128,5.0,5.0
24386,3029,4.5,30.0
2803186,13343,4.0,5.0
25483,776,4.5,30.0
3288,1073,5.0,35.0
394085,9274,5.0,40.0
678366,12108,5.0,5.0
27416,3857,5.0,240.0
160974,5285,5.0,20.0
24386,7130,5.0,95.0
343981,7632,5.0,55.0
38532,1237,5.0,22.0
315565,12275,4.5,28.0
37305,2155,5.0,15.0
385857,7959,4.5,50.0
17803,424,5.0,50.0
1535,7437,5.0,17.0
15851,2264,5.0,60.0
8688,1780,5.0,26.0
137302,10978,5.0,75.0
269521,10619,5.0,40.0
55882,4393,5.0,105.0
22015,2134,5.0,5.0
41531,1840,5.0,255.0
602609,10591,4.5,260.0
24386,3010,5.0,45.0
108846,4005,4.0,255.0
1762,67,5.0,70.0
174854,5643,5.0,90.0
55225,4201,5.0,45.0
1555,37,5.0,50.0
101604,3616,5.0,63.0
74281,12589,5.0,25.0
160974,5285,5.0,20.0
163272,56,5.0,132.0
604084,12767,5.0,35.0
1379021,12627,5.0,20.0
98919,3456,5.0,70.0
108291,3702,5.0,30.0
977894,10969,5.0,20.0
156653,4648,5.0,25.0
296027,8712,5.0,30.0
778632,10314,4.5,125.0
1555,37,5.0,50.0
10404,1715,5.0,235.0
17803,424,5.0,50.0
269521,7357,4.5,5.0
137302,10978,5.0,75.0
37779,1402,5.0,150.0
74342,6659,5.0,75.0
827911,11612,4.5,31.0
49414,9385,5.0,100.0
24386,2012,5.0,65.0
245510,6997,5.0,105.0
714655,10026,4.0,75.0
206722,5494,5.0,115.0
35193,1453,5.0,35.0
57828,2414,4.5,35.0
9690,230,5.0,60.0
114027,11434,5.0,15.0
24386,3029,4.5,30.0
8239,11279,5.0,35.0
1535,4643,5.0,45.0
58278,2267,5.0,35.0
24621,1049,5.0,55.0
319738,9683,5.0,75.0
234491,6110,5.0,6.0
37305,2155,5.0,15.0
145599,7649,4.5,75.0
129217,4932,5.0,45.0
235355,7472,5.0,60.0
219942,12882,5.0,375.0
52543,3862,5.0,4.0
463435,12139,4.5,215.0
67103,2697,4.5,40.0
8688,1780,5.0,26.0
322872,7580,4.0,40.0
6651,1684,5.0,1380.0
1800049503,13354,5.0,42.0
1058797,13295,4.5,195.0
222139,7485,4.5,120.0
1058797,13295,4.5,195.0
185527,5817,5.0,25.0
64203,5149,5.0,70.0
1354532,11952,5.0,50.0
1634,129,5.0,20.0
1634,129,5.0,20.0
29229,1199,5.0,120.0
778632,10314,4.5,125.0
10404,267,5.0,70.0
209747,6229,5.0,15.0
206191,5570,5.0,10.0
345731,12153,5.0,5.0
136997,12925,4.5,55.0
38532,1237,5.0,22.0
3288,1073,5.0,35.0
24386,3157,5.0,40.0
233014,8775,5.0,45.0
1533,130,5.0,110.0
402057,8063,5.0,55.0
177443,9437,5.0,25.0
610488,11275,5.0,35.0
1317616,12577,5.0,15.0
33186,13458,4.5,150.0
209747,6255,5.0,20.0
113941,5832,5.0,20.0
27643,1607,4.5,550.0
86764,6966,5.0,55.0
52074,2990,5.0,45.0
793530,11743,4.5,55.0
33186,13462,4.5,50.0
89831,11128,5.0,5.0
37036,4556,4.5,105.0
1534052,12238,4.5,35.0
63128,2937,5.0,120.0
27678,1672,5.0,60.0
